Rep,Treatment,Line2,Line,Line3,Generation,T,Red,White,CFU,ratioRW,log2ratio
1,Mixed-Populations,m6,6,6,332.1928095,50,0,148,148,0,NA
2,Single-Clone,m1,1,7,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,332.1928095,50,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,332.1928095,50,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,332.1928095,50,NA,0,NA,NA,NA
2,Mixed-Clones,p2,2,8,332.1928095,50,272,1,273,272,NA
2,Mixed-Clones,m4,4,9,332.1928095,50,NA,0,NA,NA,NA
2,Mixed-Clones,m5,-5,10,332.1928095,50,NA,0,NA,NA,NA
2,Mixed-Clones,p5,5,11,332.1928095,50,NA,0,NA,NA,NA
2,Mixed-Clones,m6,6,12,332.1928095,50,NA,0,NA,NA,NA
2,Mixed-Populations,m1,1,7,332.1928095,50,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,332.1928095,50,8,156,164,0.051282051,-4.285402227
2,Mixed-Populations,m4,4,9,332.1928095,50,70,195,265,0.358974359,-1.478047297
2,Mixed-Populations,m5,-5,10,332.1928095,50,26,217,243,0.119815668,-3.061111517
2,Mixed-Populations,p5,5,11,332.1928095,50,340,9,349,37.77777778,5.239465935
2,Mixed-Populations,m6,6,12,332.1928095,50,6,231,237,0.025974026,-5.266786539
3,Single-Clone,m1,1,13,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,332.1928095,50,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,332.1928095,50,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,332.1928095,50,NA,0,NA,NA,NA
3,Mixed-Clones,p2,2,14,332.1928095,50,NA,0,NA,NA,NA
3,Mixed-Clones,m4,4,15,332.1928095,50,NA,0,NA,NA,NA
3,Mixed-Clones,m5,-5,16,332.1928095,50,NA,0,NA,NA,NA
3,Mixed-Clones,p5,5,17,332.1928095,50,425,2,427,212.5,7.731319031
3,Mixed-Clones,m6,6,18,332.1928095,50,NA,0,NA,NA,NA
3,Mixed-Populations,m1,1,13,332.1928095,50,76,162,238,0.469135802,-1.091922491
3,Mixed-Populations,p2,2,14,332.1928095,50,438,52,490,8.423076923,3.074347341
3,Mixed-Populations,m4,4,15,332.1928095,50,379,88,467,4.306818182,2.10662242
3,Mixed-Populations,m5,-5,16,332.1928095,50,281,272,553,1.033088235,0.046963479
3,Mixed-Populations,p5,5,17,332.1928095,50,241,64,305,3.765625,1.912889336
3,Mixed-Populations,m6,6,18,332.1928095,50,121,179,300,0.675977654,-0.564952539
1,Single-Clone,m1,1,1,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,365.4120904,55,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,365.4120904,55,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,365.4120904,55,NA,0,NA,NA,NA
1,Mixed-Clones,p2,2,2,365.4120904,55,NA,0,NA,NA,NA
1,Mixed-Clones,m4,4,3,365.4120904,55,NA,0,NA,NA,NA
1,Mixed-Clones,m5,-5,4,365.4120904,55,NA,0,NA,NA,NA
1,Mixed-Clones,p5,5,5,365.4120904,55,NA,0,NA,NA,NA
1,Mixed-Clones,m6,6,6,365.4120904,55,NA,0,NA,NA,NA
1,Mixed-Populations,m1,1,1,365.4120904,55,306,4,310,76.5,6.257387843
1,Mixed-Populations,p2,2,2,365.4120904,55,226,54,280,4.185185185,2.06529146
1,Mixed-Populations,m4,4,3,365.4120904,55,276,19,295,14.52631579,3.860596943
1,Mixed-Populations,m5,-5,4,365.4120904,55,1,155,156,0.006451613,-7.276124384
1,Mixed-Populations,p5,5,5,365.4120904,55,173,59,232,2.93220339,1.551985178
1,Mixed-Populations,m6,6,6,365.4120904,55,7,102,109,0.068627451,-3.86507042
2,Single-Clone,m1,1,7,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,365.4120904,55,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,365.4120904,55,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,365.4120904,55,NA,0,NA,NA,NA
2,Mixed-Clones,p2,2,8,365.4120904,55,NA,0,NA,NA,NA
2,Mixed-Clones,m4,4,9,365.4120904,55,NA,0,NA,NA,NA
2,Mixed-Clones,m5,-5,10,365.4120904,55,214,2,216,107,6.741466986
2,Mixed-Clones,p5,5,11,365.4120904,55,NA,0,NA,NA,NA
2,Mixed-Clones,m6,6,12,365.4120904,55,NA,0,NA,NA,NA
2,Mixed-Populations,m1,1,7,365.4120904,55,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,365.4120904,55,86,50,136,1.72,0.782408565
2,Mixed-Populations,m4,4,9,365.4120904,55,18,51,69,0.352941176,-1.502500342
2,Mixed-Populations,m5,-5,10,365.4120904,55,261,62,323,4.209677419,2.073709686
2,Mixed-Populations,p5,5,11,365.4120904,55,86,2,88,43,5.426264755
2,Mixed-Populations,m6,6,12,365.4120904,55,81,49,130,1.653061224,0.725140158
3,Single-Clone,m1,1,13,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,365.4120904,55,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,365.4120904,55,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,365.4120904,55,NA,0,NA,NA,NA
3,Mixed-Clones,p2,2,14,365.4120904,55,NA,0,NA,NA,NA
3,Mixed-Clones,m4,4,15,365.4120904,55,NA,0,NA,NA,NA
3,Mixed-Clones,m5,-5,16,365.4120904,55,NA,0,NA,NA,NA
3,Mixed-Clones,p5,5,17,365.4120904,55,404,23,427,17.56521739,4.134649527
3,Mixed-Clones,m6,6,18,365.4120904,55,NA,0,NA,NA,NA
3,Mixed-Populations,m1,1,13,365.4120904,55,65,149,214,0.436241611,-1.196800707
3,Mixed-Populations,p2,2,14,365.4120904,55,232,21,253,11.04761905,3.465663573
3,Mixed-Populations,m4,4,15,365.4120904,55,280,32,312,8.75,3.129283017
3,Mixed-Populations,m5,-5,16,365.4120904,55,67,206,273,0.325242718,-1.620411339
3,Mixed-Populations,p5,5,17,365.4120904,55,377,52,429,7.25,2.857980995
3,Mixed-Populations,m6,6,18,365.4120904,55,147,99,246,1.484848485,0.570315725
1,Single-Clone,m1,1,1,398.6313714,60,519,0,519,NA,NA
1,Single-Clone,p2,2,2,398.6313714,60,0,174,174,0,NA
1,Single-Clone,m4,4,3,398.6313714,60,53,0,53,NA,NA
1,Single-Clone,m5,-5,4,398.6313714,60,309,0,309,NA,NA
1,Single-Clone,p5,5,5,398.6313714,60,0,141,141,0,NA
1,Single-Clone,m6,6,6,398.6313714,60,142,0,142,NA,NA
1,Single-Population,m1,1,1,398.6313714,60,166,0,166,NA,NA
1,Single-Population,p2,2,2,398.6313714,60,0,99,99,0,NA
1,Single-Population,m4,4,3,398.6313714,60,69,0,69,NA,NA
1,Single-Population,m5,-5,4,398.6313714,60,271,0,271,NA,NA
1,Single-Population,p5,5,5,398.6313714,60,0,170,170,0,NA
1,Single-Population,m6,6,6,398.6313714,60,235,0,235,NA,NA
1,Mixed-Clones,m1,1,1,398.6313714,60,609,0,609,NA,NA
1,Mixed-Clones,p2,2,2,398.6313714,60,673,NA,673,NA,NA
1,Mixed-Clones,m4,4,3,398.6313714,60,475,0,475,NA,NA
1,Mixed-Clones,m5,-5,4,398.6313714,60,541,0,541,NA,NA
1,Mixed-Clones,p5,5,5,398.6313714,60,337,0,337,NA,NA
1,Mixed-Clones,m6,6,6,398.6313714,60,261,0,261,NA,NA
1,Mixed-Populations,m1,1,1,398.6313714,60,325,10,335,32.5,5.022367813
1,Mixed-Populations,p2,2,2,398.6313714,60,303,8,311,37.875,5.243173983
1,Mixed-Populations,m4,4,3,398.6313714,60,291,5,296,58.2,5.862947248
1,Mixed-Populations,m5,-5,4,398.6313714,60,0,169,169,0,NA
1,Mixed-Populations,p5,5,5,398.6313714,60,145,85,230,1.705882353,0.770518154
1,Mixed-Populations,m6,6,6,398.6313714,60,0,123,123,0,NA
2,Single-Clone,m1,1,7,398.6313714,60,388,0,388,NA,NA
2,Single-Clone,p2,2,8,398.6313714,60,0,239,239,0,NA
2,Single-Clone,m4,4,9,398.6313714,60,59,0,59,NA,NA
2,Single-Clone,m5,-5,10,398.6313714,60,363,NA,363,NA,NA
2,Single-Clone,p5,5,11,398.6313714,60,0,248,248,0,NA
2,Single-Clone,m6,6,12,398.6313714,60,73,NA,73,NA,NA
2,Single-Population,m1,1,7,398.6313714,60,358,0,358,NA,NA
2,Single-Population,p2,2,8,398.6313714,60,0,264,264,0,NA
2,Single-Population,m4,4,9,398.6313714,60,18,0,18,NA,NA
2,Single-Population,m5,-5,10,398.6313714,60,358,0,358,NA,NA
2,Single-Population,p5,5,11,398.6313714,60,0,305,305,0,NA
2,Single-Population,m6,6,12,398.6313714,60,418,NA,418,NA,NA
2,Mixed-Clones,m1,1,7,398.6313714,60,415,0,415,NA,NA
2,Mixed-Clones,p2,2,8,398.6313714,60,205,0,205,NA,NA
2,Mixed-Clones,m4,4,9,398.6313714,60,273,0,273,NA,NA
2,Mixed-Clones,m5,-5,10,398.6313714,60,370,4,374,92.5,6.531381461
2,Mixed-Clones,p5,5,11,398.6313714,60,277,0,277,NA,NA
2,Mixed-Clones,m6,6,12,398.6313714,60,212,0,212,NA,NA
2,Mixed-Populations,m1,1,7,398.6313714,60,0,66,66,0,NA
2,Mixed-Populations,p2,2,8,398.6313714,60,58,33,91,1.757575758,0.813586876
2,Mixed-Populations,m4,4,9,398.6313714,60,31,74,105,0.418918919,-1.255257055
2,Mixed-Populations,m5,-5,10,398.6313714,60,118,42,160,2.80952381,1.490325627
2,Mixed-Populations,p5,5,11,398.6313714,60,401,1,402,401,8.647458426
2,Mixed-Populations,m6,6,12,398.6313714,60,18,106,124,0.169811321,-2.557995451
3,Single-Clone,m1,1,13,398.6313714,60,455,0,455,NA,NA
3,Single-Clone,p2,2,14,398.6313714,60,0,268,268,0,NA
3,Single-Clone,m4,4,15,398.6313714,60,40,0,40,NA,NA
3,Single-Clone,m5,-5,16,398.6313714,60,316,0,316,NA,NA
3,Single-Clone,p5,5,17,398.6313714,60,0,160,160,0,NA
3,Single-Clone,m6,6,18,398.6313714,60,70,0,70,NA,NA
3,Single-Population,m1,1,13,398.6313714,60,306,0,306,NA,NA
3,Single-Population,p2,2,14,398.6313714,60,0,34,34,0,NA
3,Single-Population,m4,4,15,398.6313714,60,14,0,14,NA,NA
3,Single-Population,m5,-5,16,398.6313714,60,283,0,283,NA,NA
3,Single-Population,p5,5,17,398.6313714,60,0,138,138,0,NA
3,Single-Population,m6,6,18,398.6313714,60,229,NA,229,NA,NA
3,Mixed-Clones,m1,1,13,398.6313714,60,210,0,210,NA,NA
3,Mixed-Clones,p2,2,14,398.6313714,60,332,0,332,NA,NA
3,Mixed-Clones,m4,4,15,398.6313714,60,305,0,305,NA,NA
3,Mixed-Clones,m5,-5,16,398.6313714,60,205,0,205,NA,NA
3,Mixed-Clones,p5,5,17,398.6313714,60,93,3,96,31,4.95419631
3,Mixed-Clones,m6,6,18,398.6313714,60,284,0,284,NA,NA
3,Mixed-Populations,m1,1,13,398.6313714,60,42,83,125,0.506024096,-0.98272201
3,Mixed-Populations,p2,2,14,398.6313714,60,321,11,332,29.18181818,4.866997868
3,Mixed-Populations,m4,4,15,398.6313714,60,178,7,185,25.42857143,4.668378509
3,Mixed-Populations,m5,-5,16,398.6313714,60,77,97,174,0.793814433,-0.333126301
3,Mixed-Populations,p5,5,17,398.6313714,60,139,24,163,5.791666667,2.533978572
3,Mixed-Populations,m6,6,18,398.6313714,60,87,100,187,0.87,-0.200912694
1,Single-Clone,m1,1,1,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,431.8506523,65,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,431.8506523,65,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,431.8506523,65,NA,0,NA,NA,NA
1,Mixed-Clones,p2,2,2,431.8506523,65,NA,0,NA,NA,NA
1,Mixed-Clones,m4,4,3,431.8506523,65,NA,0,NA,NA,NA
1,Mixed-Clones,m5,-5,4,431.8506523,65,NA,0,NA,NA,NA
1,Mixed-Clones,p5,5,5,431.8506523,65,NA,0,NA,NA,NA
1,Mixed-Clones,m6,6,6,431.8506523,65,NA,0,NA,NA,NA
1,Mixed-Populations,m1,1,1,431.8506523,65,461,9,470,51.22222222,5.678697939
1,Mixed-Populations,p2,2,2,431.8506523,65,350,9,359,38.88888889,5.28128611
1,Mixed-Populations,m4,4,3,431.8506523,65,439,7,446,62.71428571,5.970722207
1,Mixed-Populations,m5,-5,4,431.8506523,65,1,309,310,0.003236246,-8.271463008
1,Mixed-Populations,p5,5,5,431.8506523,65,345,84,429,4.107142857,2.038135129
1,Mixed-Populations,m6,6,6,431.8506523,65,3,239,242,0.012552301,-6.315904337
2,Single-Clone,m1,1,7,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,431.8506523,65,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,431.8506523,65,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,431.8506523,65,NA,0,NA,NA,NA
2,Mixed-Clones,p2,2,8,431.8506523,65,NA,0,NA,NA,NA
2,Mixed-Clones,m4,4,9,431.8506523,65,NA,0,NA,NA,NA
2,Mixed-Clones,m5,-5,10,431.8506523,65,561,3,564,187,7.54689446
2,Mixed-Clones,p5,5,11,431.8506523,65,NA,0,NA,NA,NA
2,Mixed-Clones,m6,6,12,431.8506523,65,NA,0,NA,NA,NA
2,Mixed-Populations,m1,1,7,431.8506523,65,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,431.8506523,65,15,188,203,0.079787234,-3.647698257
2,Mixed-Populations,m4,4,9,431.8506523,65,19,107,126,0.177570093,-2.493539477
2,Mixed-Populations,m5,-5,10,431.8506523,65,108,140,248,0.771428571,-0.374395516
2,Mixed-Populations,p5,5,11,431.8506523,65,185,1,186,185,7.531381461
2,Mixed-Populations,m6,6,12,431.8506523,65,82,76,158,1.078947368,0.109624491
3,Single-Clone,m1,1,13,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,431.8506523,65,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,431.8506523,65,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,431.8506523,65,NA,0,NA,NA,NA
3,Mixed-Clones,p2,2,14,431.8506523,65,NA,0,NA,NA,NA
3,Mixed-Clones,m4,4,15,431.8506523,65,NA,0,NA,NA,NA
3,Mixed-Clones,m5,-5,16,431.8506523,65,NA,0,NA,NA,NA
3,Mixed-Clones,p5,5,17,431.8506523,65,382,10,392,38.2,5.255500733
3,Mixed-Clones,m6,6,18,431.8506523,65,NA,0,NA,NA,NA
3,Mixed-Populations,m1,1,13,431.8506523,65,155,136,291,1.139705882,0.188661564
3,Mixed-Populations,p2,2,14,431.8506523,65,475,5,480,95,6.569855608
3,Mixed-Populations,m4,4,15,431.8506523,65,275,5,280,55,5.781359714
3,Mixed-Populations,m5,-5,16,431.8506523,65,148,103,251,1.436893204,0.522952839
3,Mixed-Populations,p5,5,17,431.8506523,65,252,21,273,12,3.584962501
3,Mixed-Populations,m6,6,18,431.8506523,65,204,124,328,1.64516129,0.718229031
1,Single-Clone,m1,1,1,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,465.0699333,70,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Clones,p2,2,2,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Clones,m4,4,3,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Clones,m5,-5,4,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Clones,p5,5,5,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Clones,m6,6,6,465.0699333,70,NA,NA,NA,NA,NA
1,Mixed-Populations,m1,1,1,465.0699333,70,244,3,247,81.33333333,6.345774837
1,Mixed-Populations,p2,2,2,465.0699333,70,NA,0,NA,NA,NA
1,Mixed-Populations,m4,4,3,465.0699333,70,NA,0,NA,NA,NA
1,Mixed-Populations,m5,-5,4,465.0699333,70,0,NA,NA,NA,NA
1,Mixed-Populations,p5,5,5,465.0699333,70,157,15,172,10.46666667,3.387730154
1,Mixed-Populations,m6,6,6,465.0699333,70,0,NA,NA,NA,NA
2,Single-Clone,m1,1,7,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,465.0699333,70,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Clones,p2,2,8,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Clones,m4,4,9,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Clones,m5,-5,10,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Clones,p5,5,11,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Clones,m6,6,12,465.0699333,70,NA,NA,NA,NA,NA
2,Mixed-Populations,m1,1,7,465.0699333,70,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,465.0699333,70,7,73,80,0.095890411,-3.382469636
2,Mixed-Populations,m4,4,9,465.0699333,70,43,74,117,0.581081081,-0.783188611
2,Mixed-Populations,m5,-5,10,465.0699333,70,140,73,213,1.917808219,0.939458458
2,Mixed-Populations,p5,5,11,465.0699333,70,212,1,213,212,7.727920455
2,Mixed-Populations,m6,6,12,465.0699333,70,134,35,169,3.828571429,1.936806174
3,Single-Clone,m1,1,13,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,465.0699333,70,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,465.0699333,70,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,465.0699333,70,173,52,225,3.326923077,1.73418851
3,Mixed-Populations,p2,2,14,465.0699333,70,458,2,460,229,7.839203788
3,Mixed-Populations,m4,4,15,465.0699333,70,NA,0,NA,NA,NA
3,Mixed-Populations,m5,-5,16,465.0699333,70,83,77,160,1.077922078,0.108252891
3,Mixed-Populations,p5,5,17,465.0699333,70,139,4,143,34.75,5.118941073
3,Mixed-Populations,m6,6,18,465.0699333,70,166,30,196,5.533333333,2.468148836
1,Single-Clone,m1,1,1,498.2892142,75,484,0,484,NA,NA
1,Single-Clone,p2,2,2,498.2892142,75,0,183,183,0,NA
1,Single-Clone,m4,4,3,498.2892142,75,38,0,38,NA,NA
1,Single-Clone,m5,-5,4,498.2892142,75,302,0,302,NA,NA
1,Single-Clone,p5,5,5,498.2892142,75,NA,269,269,NA,NA
1,Single-Clone,m6,6,6,498.2892142,75,290,0,290,NA,NA
1,Single-Population,m1,1,1,498.2892142,75,476,0,476,NA,NA
1,Single-Population,p2,2,2,498.2892142,75,0,183,183,0,NA
1,Single-Population,m4,4,3,498.2892142,75,66,0,66,NA,NA
1,Single-Population,m5,-5,4,498.2892142,75,288,0,288,NA,NA
1,Single-Population,p5,5,5,498.2892142,75,0,223,223,0,NA
1,Single-Population,m6,6,6,498.2892142,75,287,0,287,NA,NA
1,Mixed-Clones,m1,1,1,498.2892142,75,414,0,414,NA,NA
1,Mixed-Clones,p2,2,2,498.2892142,75,211,0,211,NA,NA
1,Mixed-Clones,m4,4,3,498.2892142,75,402,0,402,NA,NA
